trial,choice_arm_index,choice_planet_label,is_optimal,exploration,intent,intent_reason,explanation,context_mercury,context_krypton,context_nobelium,reward_received,w_intercept_arm_0,w_mercury_arm_0,w_krypton_arm_0,w_nobelium_arm_0,w_intercept_arm_1,w_mercury_arm_1,w_krypton_arm_1,w_nobelium_arm_1,w_intercept_arm_2,w_mercury_arm_2,w_krypton_arm_2,w_nobelium_arm_2,w_intercept_arm_3,w_mercury_arm_3,w_krypton_arm_3,w_nobelium_arm_3,feature_uncertainty_mercury_arm_0,feature_uncertainty_krypton_arm_0,feature_uncertainty_nobelium_arm_0,feature_uncertainty_mercury_arm_1,feature_uncertainty_krypton_arm_1,feature_uncertainty_nobelium_arm_1,feature_uncertainty_mercury_arm_2,feature_uncertainty_krypton_arm_2,feature_uncertainty_nobelium_arm_2,feature_uncertainty_mercury_arm_3,feature_uncertainty_krypton_arm_3,feature_uncertainty_nobelium_arm_3,mapping_arm_0,mapping_arm_1,mapping_arm_2,mapping_arm_3,agent_mu_arm_0,agent_sigma_arm_0,agent_mu_arm_1,agent_sigma_arm_1,agent_mu_arm_2,agent_sigma_arm_2,agent_mu_arm_3,agent_sigma_arm_3,simulation_id,agent_name,reg,k
22,2,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+12.1), Krypton off (+14.4), Nobelium off (+0.4).",1,-1,-1,85,26.953379126258753,-11.417059748664556,26.953379126258753,16.567380100746895,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,51.86972808749769,12.090091413799712,-14.882343099018453,-0.8608779560771502,0.0,0.0,0.0,0.0,0.31117794999441706,50.09338061933925,0.1870328061805966,75.06234413965088,75.06234413965088,75.06234413965088,0.331538219479194,0.1247576075056645,0.12475760750566574,100.0,100.0,100.0,C,B,A,D,-27.98443984941145,14.155357402873163,9.975062344139587,17.327705461445365,78.82094844767099,0.4080784345907713,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
23,2,A,0,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury off (-12.1), Krypton off (+14.9), Nobelium on (-0.9).",-1,-1,1,49,26.953379126258753,-11.417059748664556,26.953379126258753,16.567380100746895,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,50.673439432124795,13.286380069172566,-14.881347021869935,-0.8618740332256429,0.0,0.0,0.0,0.0,0.31117794999441706,50.09338061933925,0.1870328061805966,75.06234413965088,75.06234413965088,75.06234413965088,0.33153821536570366,0.11882430494004559,0.11882430494004662,100.0,100.0,100.0,C,B,A,D,27.98443984941145,14.155357402873163,9.975062344139587,17.327705461445365,53.80110181663929,0.9975114004788728,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
24,2,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+13.3), Krypton off (+14.9), Nobelium on (-0.9).",1,-1,1,79,26.953379126258753,-11.417059748664556,26.953379126258753,16.567380100746895,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,50.673598227266496,13.413650459565616,-14.881392594161461,-0.7344902312777357,0.0,0.0,0.0,0.0,0.31117794999441706,50.09338061933925,0.1870328061805966,75.06234413965088,75.06234413965088,75.06234413965088,0.2076758560849607,0.11882421906769852,0.11882421906769955,100.0,100.0,100.0,C,B,A,D,5.150320352082339,14.16411939759313,19.950124688279175,0.9987523388778501,77.97929248994164,0.5768701293830679,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
25,2,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+13.4), Krypton off (+14.9), Nobelium on (-0.7).",1,-1,1,77,26.953379126258753,-11.417059748664556,26.953379126258753,16.567380100746895,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,50.673444587878066,13.290512278317237,-14.881348501508974,-0.8577381418398708,0.0,0.0,0.0,0.0,0.31117794999441706,50.09338061933925,0.1870328061805966,75.06234413965088,75.06234413965088,75.06234413965088,0.1869548746821687,0.11882421641090807,0.09806629198157885,100.0,100.0,100.0,C,B,A,D,5.150320352082339,14.16411939759313,19.950124688279175,0.9987523388778501,78.23415104971585,0.49968804278425333,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
26,2,A,0,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+13.3), Krypton on (-14.9), Nobelium off (+0.9).",1,1,-1,43,26.953379126258753,-11.417059748664556,26.953379126258753,16.567380100746895,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,49.80806385836425,13.28943228758186,-15.747500377567157,-0.857428527272674,0.0,0.0,0.0,0.0,0.31117794999441706,50.09338061933925,0.1870328061805966,75.06234413965088,75.06234413965088,75.06234413965088,0.1745140123611208,0.11882421481577299,0.08560324749885073,100.0,100.0,100.0,C,B,A,D,25.922318403106054,0.9981314196638845,0.0,20.0,49.9403465065262,0.5768701293830052,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
27,2,A,0,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+13.3), Krypton on (-15.7), Nobelium off (+0.9).",1,1,-1,42,26.953379126258753,-11.417059748664556,26.953379126258753,16.567380100746895,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,49.188714275133236,13.288659342461813,-16.36740186734586,-0.8572069373451292,0.0,0.0,0.0,0.0,0.31117794999441706,50.09338061933925,0.1870328061805966,75.06234413965088,75.06234413965088,75.06234413965088,0.1745139800883732,0.09806628773404588,0.08560324484645297,100.0,100.0,100.0,C,B,A,D,25.922318403106054,0.9981314196638845,0.0,20.0,48.20742429565163,0.4996880427842126,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
28,0,C,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (+11.4), Krypton on (+27.0), Nobelium off (-16.6).",-1,1,-1,52,26.953984292484357,-11.740285978345796,26.953984292484357,16.243751098202438,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,49.188714275133236,13.288659342461813,-16.36740186734586,-0.8572069373451292,0.0,0.0,0.0,0.0,0.31117794999441706,50.09338061933925,0.1870328061805966,75.06234413965088,75.06234413965088,75.06234413965088,0.1745139607118388,0.0856032432539546,0.08560324325395527,100.0,100.0,100.0,C,B,A,D,48.75643790043517,0.4996883751998435,-9.975062344139587,17.327705461445365,20.389860002670694,0.947289884283224,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
29,2,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+13.3), Krypton off (+16.4), Nobelium off (+0.9).",1,-1,-1,78,26.953984292484357,-11.740285978345796,26.953984292484357,16.243751098202438,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,49.18866117448766,13.288606241816268,-16.261147475593397,-0.7509525455926465,0.0,0.0,0.0,0.0,0.29876798597937226,50.0933805758375,0.17459189473285047,75.06234413965088,75.06234413965088,75.06234413965088,0.1745139607118388,0.0856032432539546,0.08560324325395527,100.0,100.0,100.0,C,B,A,D,-27.984037076548233,14.155357402192509,9.975062344139587,17.327705461445365,79.70198242228604,0.37782962532312714,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
30,0,C,1,1,explore,learn how each signal affects this planet,"Exploring Planet 1 to learn how each signal affects this planet: Mercury off, Krypton off, Nobelium on.",-1,-1,1,86,55.746114706178645,-11.812068959339285,-1.8739570728402115,16.279758902741648,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,49.18866117448766,13.288606241816268,-16.261147475593397,-0.7509525455926465,0.0,0.0,0.0,0.0,0.29876798597937226,50.0933805758375,0.17459189473285047,75.06234413965088,75.06234413965088,75.06234413965088,0.17451395959948568,0.08114938025363211,0.08114938025363268,100.0,100.0,100.0,C,B,A,D,27.984037076548233,14.155357402192509,9.975062344139587,17.327705461445365,51.410249862672146,0.7062249913966362,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
31,2,A,0,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+13.3), Krypton on (-16.3), Nobelium off (+0.8).",1,1,-1,57,55.746114706178645,-11.812068959339285,-1.8739570728402115,16.279758902741648,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,50.02300123507399,13.289647475375034,-15.426026685069218,-0.7512138291635573,0.0,0.0,0.0,0.0,0.2984597014896619,0.3728269284213894,0.17451432327013078,75.06234413965088,75.06234413965088,75.06234413965088,0.17451395959948568,0.08114938025363211,0.08114938025363268,100.0,100.0,100.0,C,B,A,D,25.7803297712575,0.9975130421330378,0.0,20.0,46.96707248630318,0.4469903303291411,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
32,2,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+13.3), Krypton off (+15.4), Nobelium off (+0.8).",1,-1,-1,77,55.746114706178645,-11.812068959339285,-1.8739570728402115,16.279758902741648,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,50.0229436643678,13.28957843355866,-15.28783383289988,-0.6130324767822302,0.0,0.0,0.0,0.0,0.2984597014896619,0.3728269284213894,0.17451432327013078,75.06234413965088,75.06234413965088,75.06234413965088,0.17451394667688422,0.07283648652577378,0.08114937943990733,100.0,100.0,100.0,C,B,A,D,29.528243916937924,1.5752442650234644,9.975062344139587,17.327705461445365,79.4898892246818,0.35344300746682217,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
33,2,A,0,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+13.3), Krypton on (-15.3), Nobelium off (+0.6).",1,1,-1,42,55.746114706178645,-11.812068959339285,-1.8739570728402115,16.279758902741648,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,49.54974966829636,13.288987908600689,-15.76148704957315,-0.6129007136642137,0.0,0.0,0.0,0.0,0.2984597014896619,0.3728269284213894,0.17451432327013078,75.06234413965088,75.06234413965088,75.06234413965088,0.17451394581194266,0.06937124504961371,0.07768471466339108,100.0,100.0,100.0,C,B,A,D,25.7803297712575,0.9975130421330378,0.0,20.0,48.63772074180881,0.4080784227504762,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
34,0,C,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (+11.8), Krypton on (-1.9), Nobelium off (-16.3).",-1,1,-1,49,55.74603103466387,-11.778475106252614,-1.8739991687052715,16.313394539356345,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,49.54974966829636,13.288987908600689,-15.76148704957315,-0.6129007136642137,0.0,0.0,0.0,0.0,0.2984597014896619,0.3728269284213894,0.17451432327013078,75.06234413965088,75.06234413965088,75.06234413965088,0.17451393657913628,0.0634313578846495,0.07768471420372237,100.0,100.0,100.0,C,B,A,D,49.40446768993607,0.44699057316680696,-9.975062344139587,17.327705461445365,21.112175423786734,0.9167634039281826,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
35,2,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+13.3), Krypton off (+15.8), Nobelium on (-0.6).",1,-1,1,75,55.74603103466387,-11.778475106252614,-1.8739991687052715,16.313394539356345,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,49.54943960892339,13.040561517062656,-15.761417908436266,-0.8615681955228105,0.0,0.0,0.0,0.0,0.2901829287089924,0.3728269154250731,0.16621694863488595,75.06234413965088,75.06234413965088,75.06234413965088,0.17451393657913628,0.0634313578846495,0.07768471420372237,100.0,100.0,100.0,C,B,A,D,62.15494963647287,1.4665662074527108,19.950124688279175,0.9987523388778501,77.98732391280598,0.44699032645745057,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
36,2,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+13.0), Krypton off (+15.8), Nobelium on (-0.9).",1,-1,1,83,55.74603103466387,-11.778475106252614,-1.8739991687052715,16.313394539356345,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,49.54992987375098,13.433372483712361,-15.761527234167094,-0.4683760176769596,0.0,0.0,0.0,0.0,0.2901829287089924,0.3728269154250731,0.16621694863488595,75.06234413965088,75.06234413965088,75.06234413965088,0.16621657880813911,0.06343135724193605,0.06937124394723204,100.0,100.0,100.0,C,B,A,D,62.15494963647287,1.4665662074527108,19.950124688279175,0.9987523388778501,77.48985083889951,0.4080784227504647,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
37,2,A,0,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+13.4), Krypton on (-15.8), Nobelium off (+0.5).",1,1,-1,48,55.74603103466387,-11.778475106252614,-1.8739991687052715,16.313394539356345,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,49.56925920923007,13.433396608530984,-15.742179140150846,-0.4683813973478621,0.0,0.0,0.0,0.0,0.2901829287089924,0.3728269154250731,0.16621694863488595,75.06234413965088,75.06234413965088,75.06234413965088,0.16028820384525322,0.06343135678272405,0.06343135678272441,100.0,100.0,100.0,C,B,A,D,25.780162220349645,0.9975129389314425,0.0,20.0,47.690151140973214,0.377829660753477,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
38,0,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (+11.8), Krypton on (-1.9), Nobelium on (+16.3).",-1,1,1,74,55.74274154763373,-11.7779166115036,-3.1958144600973286,14.988834600721713,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,49.56925920923007,13.433396608530984,-15.742179140150846,-0.4683813973478621,0.0,0.0,0.0,0.0,0.2901829287089924,0.3728269154250731,0.16621694863488595,75.06234413965088,75.06234413965088,75.06234413965088,0.1602881969176734,0.058975514588248484,0.06343135643824376,100.0,100.0,100.0,C,B,A,D,81.96390151156757,0.7062258301036857,0.0,20.0,19.925302063200377,0.8569387685974532,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
39,2,A,0,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+13.4), Krypton on (-15.7), Nobelium off (+0.5).",1,1,-1,55,55.74274154763373,-11.7779166115036,-3.1958144600973286,14.988834600721713,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,49.97248401399125,13.433899870802577,-15.33856301787775,-0.4684936214205244,0.0,0.0,0.0,0.0,0.2901829213381513,0.33153924256285494,0.12475763643935922,75.06234413965088,75.06234413965088,75.06234413965088,0.1602881969176734,0.058975514588248484,0.06343135643824376,100.0,100.0,100.0,C,B,A,D,25.780175875311084,0.997512938929234,0.0,20.0,47.72885807495807,0.35344304106083013,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
40,2,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+13.4), Krypton off (+15.3), Nobelium off (+0.5).",1,-1,-1,92,55.74274154763373,-11.7779166115036,-3.1958144600973286,14.988834600721713,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,49.972661480952326,13.434127862120334,-15.9773941849467,-1.107274137821829,0.0,0.0,0.0,0.0,0.2901829213381513,0.33153924256285494,0.12475763643935922,75.06234413965088,75.06234413965088,75.06234413965088,0.16028819152870163,0.05550931016842307,0.06343135617027189,100.0,100.0,100.0,C,B,A,D,32.17180479550575,1.5219205123760664,9.975062344139587,17.327705461445365,79.21344052409209,0.3332408086542119,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
41,2,A,0,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+13.4), Krypton on (-16.0), Nobelium off (+1.1).",1,1,-1,51,55.74274154763373,-11.7779166115036,-3.1958144600973286,14.988834600721713,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,50.09561301210846,13.434281315913807,-15.85431991705965,-1.1073049424908845,0.0,0.0,0.0,0.0,0.2901829213381513,0.33153924256285494,0.12475763643935922,75.06234413965088,75.06234413965088,75.06234413965088,0.16028819117546755,0.05273600175166267,0.06065848750774228,100.0,100.0,100.0,C,B,A,D,25.780175875311084,0.997512938929234,0.0,20.0,48.53666929594779,0.3332408485398132,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
42,0,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (+11.8), Krypton on (-3.2), Nobelium on (+15.0).",-1,1,1,78,55.74233441771568,-11.77784748828796,-3.3594115639424604,14.824897800140654,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,50.09561301210846,13.434281315913807,-15.85431991705965,-1.1073049424908845,0.0,0.0,0.0,0.0,0.2901829213381513,0.33153924256285494,0.12475763643935922,75.06234413965088,75.06234413965088,75.06234413965088,0.1602881868638204,0.049962538118031995,0.06065848733399379,100.0,100.0,100.0,C,B,A,D,79.31367829976172,0.5768704413642207,0.0,20.0,19.69970683664412,0.8356759947668064,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
43,2,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+13.4), Krypton off (+15.9), Nobelium on (-1.1).",1,-1,1,84,55.74233441771568,-11.77784748828796,-3.3594115639424604,14.824897800140654,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,50.09605864625263,13.791305509805824,-15.854409328910839,-0.7499243481947495,0.0,0.0,0.0,0.0,0.2901829176481364,0.31086967092568407,0.10400213815024514,75.06234413965088,75.06234413965088,75.06234413965088,0.1602881868638204,0.049962538118031995,0.06065848733399379,100.0,100.0,100.0,C,B,A,D,62.148796293510834,1.4665658449688834,19.950124688279175,0.9987523388778501,78.27690930259104,0.377829658882628,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
44,0,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (+11.8), Krypton off (+3.4), Nobelium on (+14.8).",-1,-1,1,74,52.83075813378849,-11.770588958183225,-0.44239647989668285,14.823073541594898,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,50.09605864625263,13.791305509805824,-15.854409328910839,-0.7499243481947495,0.0,0.0,0.0,0.0,0.2901829176481364,0.31086967092568407,0.10400213815024514,75.06234413965088,75.06234413965088,75.06234413965088,0.15584098069835572,0.0499625378391104,0.05620239786476486,100.0,100.0,100.0,C,B,A,D,85.70449127008675,0.9975131968675447,9.975062344139587,17.327705461445365,51.4092381171629,0.7062247990685475,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
45,2,A,1,0,exploit,estimated effects favor this planet,"Exploit Planet 3 because estimated effects favor this planet: Mercury on (+13.8), Krypton off (+15.9), Nobelium off (+0.7).",1,-1,-1,80,52.83075813378849,-11.770588958183225,-0.44239647989668285,14.823073541594898,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,50.096053062367616,13.79129853473296,-15.832075161126832,-0.7275915750766586,0.0,0.0,0.0,0.0,0.29018215038863965,0.1869551341888242,0.10400208968642027,75.06234413965088,75.06234413965088,75.06234413965088,0.15584098069835572,0.0499625378391104,0.05620239786476486,100.0,100.0,100.0,C,B,A,D,26.679492113907056,1.3192305297182922,9.975062344139587,17.327705461445365,80.49169783316404,0.3161487609147997,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
46,0,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (+11.8), Krypton off (+0.4), Nobelium on (+14.8).",-1,-1,1,73,51.69103214402088,-11.767747632866218,0.6994585084764715,14.82235944219515,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,50.096053062367616,13.79129853473296,-15.832075161126832,-0.7275915750766586,0.0,0.0,0.0,0.0,0.29018215038863965,0.1869551341888242,0.10400208968642027,75.06234413965088,75.06234413965088,75.06234413965088,0.15584098047700862,0.047693112396442354,0.053933255843580684,100.0,100.0,100.0,C,B,A,D,79.8668171134633,0.7062259216363485,9.975062344139587,17.327705461445365,51.40923811368483,0.7062247990685475,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
47,0,C,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (+11.8), Krypton on (+0.7), Nobelium off (-14.8).",-1,1,-1,49,51.69097254366034,-11.743833022270366,0.6994435061360793,14.846318725141256,4.987531172069794,4.987531172069794,-4.987531172069794,4.987531172069794,50.096053062367616,13.79129853473296,-15.832075161126832,-0.7275915750766586,0.0,0.0,0.0,0.0,0.290181893785704,0.14551304838864318,0.10400207347813639,75.06234413965088,75.06234413965088,75.06234413965088,0.15584098047700862,0.047693112396442354,0.053933255843580684,100.0,100.0,100.0,C,B,A,D,49.335878843168416,0.40807855758281864,-9.975062344139587,17.327705461445365,21.200270941584485,0.8503321676067082,0.0,20.0,0,"UCB(reg=100, k=1.96)",100,1.96
